transaction_id,account_number,transaction_date,amount,currency
2f914ab0-6c15-4038-b64f-b475131fb458,PL96548380880844875022594613,2025-07-14,175138,EUR
555f29a0-f79c-44ef-a06e-7e95141db248,PL39797206964355112040322110,2025-02-24,170432,CNY
9b91f785-2a93-498b-9b24-2759212b66c2,PL98612521663021641914334823,2025-10-27,87575,CAD
bc224f1c-de81-40db-8c02-f6aeb0de6872,PL34486705975701670058440667,2025-01-16,101353,AUD
c17b3964-43ee-4e1d-88eb-86de6e1c78d0,PL55187120362382697233719715,2025-05-16,123254,PLN
b3eff3b5-d5fc-40ca-a381-a19dd3a2556e,XX22402103993212947335716381,2025-06-01,136562,JPY
2848122f-a053-40a9-92bb-d6f13f360a09,PL10416387124483927963523783,2025-01-19,243074,EUR
9fb2c39d-c5c6-4cdc-b51d-5f54b20dfd72,PL79505647761046144276093351,2025-11-11,225996,CAD
d34cd702-aa49-4bc9-a582-64a67bec4be8,PL88688057122020586050551520,2025-04-24,188507,AUD
eb979e6f-6b70-472c-8c6e-ca865a2fb7d7,PL48575003884004935519836470,2025-06-20,181505,SEK
b5c0cb1d-1f3a-45c0-ba92-7937af595e9e,PL69865668599161270788938533,2025-03-16,30392,CAD
57a752d7-8672-41da-bc8d-9cabda889371,PL33984963751020130494171164,2025-07-09,208807,EUR
08bb4a02-4ea8-498b-8b41-f6669113d2d4,PL30833638694248410178897372,2025-12-10,63659,AUD
1702a4e6-497d-43be-beb1-627d18823ec5,PL82353639535572276555944957,2025-05-12,159283,SEK
20c09f84-9ed0-4885-bb19-12b6143013e7,PL45307877122001709909528480,2025-04-08,24546,CHF
d4595835-5bf3-448d-ab5b-87a410eafb27,PL50866331921885024726033899,2025-06-24,54909,SEK
17902d1f-9514-4adb-9303-a305920137ed,XX38790250673417323041220313,2025-08-19,170657,AUD
4f9ff415-2755-4d91-8f84-651943eb459e,PL2629108637287758352914323435056,2025-11-25,148023,AUD
4f1b2830-2187-481f-8112-93b2127b83c2,PL3294069724750376477105787430310,2025-11-29,102833,AUD
c9fadffc-1c6d-4b60-bc5a-06132b415ef8,PL48306202583434931256622254,2025-12-22,28041,CNY
c34efa3f-84e3-4e3c-8070-ae09ad8d9a00,PL52414746152102530420468320,2025-09-16,200742,GBP
578229ef-a499-430b-afcf-d3dc4dff56f3,PL77197927943727858506058709,2025-08-10,228627,SEK
ac45a471-9758-4d2a-8cdd-2fd7cf1005ab,PL5261014450704625545247982401164,2025-05-22,138606,JPY
c5cd6e7f-af5b-49bb-8b20-ade680acf879,PL9962101350550603064940621871361,2025-01-28,60071,CAD
f01c5489-f153-4313-9b54-021e5198b52f,XX34880603965939888806379468,2025-11-10,90969,USD
96e04536-0edd-4fc4-9502-8ffb9694f70c,PL88181019263677231639956054,2025-04-05,120382,CHF
3b22e8bb-27a2-456c-a038-e56997d2a1ef,PL55244432762491217204235595,2025-11-01,90961,CNY
77d3403b-fbdf-4bd4-bb3c-3c51d75f5c59,PL60169135371837449232327303,2025-08-12,45445,PLN
62a9cc20-cd81-4b63-bd28-3fe495ea8fca,PL84979508546200086362320751,2025-01-07,53589,CNY
f07e434c-ad45-43b4-8d62-7f12ef2f3767,PL25556255119518687293050069,2025-07-07,166109,CAD
d18c78e0-6d01-4ad1-83ad-ea39da472d3e,PL98819259487874558676704243,2025-09-08,168511,PLN
ed5e3802-ac5c-40e1-a3c7-aa2d27b9ad6b,PL16457448480,2025-04-30,248328,JPY
efde1962-cf68-4584-90e6-492f5a333116,PL50445214063135580269498379,2025-11-05,78845,GBP
baa6f113-b308-4be7-bb3a-8c4ddb312a00,XX74163750940358481476903242,2025-10-28,139450,PLN
a0d75855-a6d5-4586-b326-b0b7c2978eaf,PL78940743647460475859102146,2025-03-18,115042,GBP
f6c53659-99dd-40e3-9c59-3dbba8654770,PL28121961203976481864428797,2025-12-17,123251,USD
7e83c071-eba0-45a4-8589-4d3790070838,PL88728480394326889666941159,2025-03-25,233721,CAD
f341805a-bd64-456b-9dcf-134b2becf0c8,PL59943564512513397495668674,2025-08-20,215085,CHF
d78edde7-e994-4615-987a-5e03c246b761,PL46610137162091724165047109,2025-01-23,189311,PLN
f8f4f5fd-a009-4854-95bd-7c42c0c4c3f3,PL63273691683445865759778431,2025-05-27,37982,SEK
55bee3df-a2b8-424c-9e51-099b987eaef2,PL60195228717031216954605998,2025-01-03,55753,CAD
d2e44ec7-dab1-4a94-a7a6-d230c2cf2ec3,PL56383627681909151393871717,2025-01-17,119288,EUR
16c20052-855e-47ec-a2fa-bcd2fb16c41a,PL26674161151094255321552120,2025-05-27,78539,CNY
f18033e7-fc02-4ce4-bb24-287e176b57be,PL90764957203753463807120128,2025-07-02,136358,CNY
da45e331-6b6f-45cf-a957-6d2bf127e76f,XX23162436998059786289435068,2025-11-21,103436,CNY
ad54a5bd-e41b-4304-9b19-fa9dda97f00f,PL18749699719119460906149943,2025-09-23,177451,PLN
a88887c0-0c98-4024-bece-4f74e461c1f5,PL19655192425857707235853643,2025-12-05,183589,SEK
47e2d9ba-da9a-4298-9e8b-79d0c8454909,PL75386814574317326129181718,2025-02-26,192654,JPY
e09d47e1-e171-4b92-a74e-de8a2220ee1f,P32130010132783056178578817,2025-03-03,13784,PLN
fcf6712d-3ad1-4a0e-b55b-cf87e63cad9f,PL76618415999301248658313521,2025-03-27,137087,CAD
19424a1d-a5c2-4fdf-a827-a7a8d001de8a,PL57760436797842081026716648,2025-02-19,8904,EUR
82e6064f-9173-4570-b063-de12bb05a1f8,PL27592569399205631769701549,2025-11-07,235981,USD
1ef18a98-797c-4bee-99e9-350c730b340e,PL81442795677938397782482030,2025-01-11,91884,EUR
a3a30f85-4b6e-4c01-942e-694d617d76c6,PL66818781470493430330466163,2025-06-19,13907,CHF
86385934-4e1a-4f53-8cf0-baca76b7d299,PL78692593471190002235682867,2025-02-20,91123,AUD
b2749fc3-489c-49d4-9d0b-db8334aded12,PL13618539250189500522820603,2025-05-04,209500,PLN
1606421d-b55c-46dc-99f0-0ae8df0f7b25,PL44406421199523480439990146,2025-07-01,77738,JPY
6d5ef0a2-5b1c-4c6f-a18b-222dc8d7aaee,PL52341469692920825930502155,2025-12-19,229524,GBP
227b6066-f65f-48ae-9e39-10d1c8044ccf,PL2413844033228169696449740628613,2025-09-22,167112,CAD
669f0581-6329-4e0d-9dd2-42e6bb6f6b69,PL49226967021589218480466712,2025-07-16,90631,CAD
7a8af834-1a74-4265-bb89-c3a639d2c30d,PL94523254924314780414652843,2025-12-31,83511,AUD
96386a83-ed47-4769-bd7b-ad0b23cdaf75,PL68186135239969030057686813,2025-02-04,69479,SEK
10384196-c991-4de4-b24c-5a355cca85b3,PL65246008623092779852821217,2025-09-30,222548,USD
7489a4de-818d-4c2c-9ea3-416fce9dc938,PL15648770818254574534872741,2025-07-16,193759,PLN
e04ac527-513a-48c1-9d96-cffc6b6c3134,PL32521443642475385389143970,2025-02-28,117953,AUD
72e63423-d41f-49c6-9b84-1ea6496a2c42,PL43215896281595468512496200,2025-03-30,40503,CNY
ac61ee88-8a4a-43a6-9e0b-37b32dc40727,PL34301692579788645429156177,2025-12-15,188010,GBP
47bf0cb0-7b25-4c6c-82aa-729ecfa3ddc2,PL76237999585854730655192245,2025-07-13,6207,PLN
6c00a02d-f3ab-419b-8c88-ff1a4bb2f85d,XX92846178891288298067964045,2025-06-02,83910,AUD
72a3a577-63e1-4b2e-9ade-f5eac0103cea,PL90573306818687465345513636,2025-10-26,130662,CHF
9e48722b-b046-4267-b31c-862cd84f7b7d,PL66791849315903954149846795,2025-06-24,245204,EUR
9050e3f2-2f5a-4a23-952d-396cf8407620,PL64608953144,2025-04-08,177197,USD
355a808e-2971-41a2-88c7-b86f37a0c928,PL5421311515707487547762996996654,2025-10-29,67379,CAD
44719c88-580a-443c-bca9-ca6d63aa1f1b,PL10383450956382794746051794,2025-06-04,41995,EUR
c492cd2b-bcdc-46db-a2c8-799dd04c5a7b,PL86460977524564795832369685,2025-11-15,13114,GBP
e031d1a6-3edb-46c3-8e69-da86fe520617,PL50339727032170214391564423,2025-12-13,9493,JPY
fe71953c-f8d3-4c99-9bbe-12fcdbb89354,PL66166868622689947947476999,2025-07-27,203123,EUR
6a771adc-23a1-462d-8d15-2651a95242dc,PL37233485249962900253397367,2025-04-20,184341,GBP
96e44af5-3d90-487a-8e2f-1301a54c4d79,PL81294082685483076842567125,2025-06-06,171871,CHF
645e925c-2da7-4942-8f24-e8b7753aa8f2,PL62449987952565600026021840,2025-08-25,105460,USD
92b22ba5-0044-4f4a-b267-12e81569205e,P34645726611478275792611604,2025-04-02,1228,CAD
e029f9b4-237c-41b4-9de6-a05316216fc3,PL81110719341250538214003445,2025-11-27,92270,SEK
c0e2afe0-b47d-42f3-b65e-a933c5e0427c,PL7982968704801915853268988291216,2025-12-30,215494,CNY
62e32f25-c26d-4b5a-ab7c-20879522f570,PL16967255852772340317823879,2025-10-31,240295,CAD
5abceba3-66a3-4662-972a-be26fe83b5ed,PL92768177634997486143624297,2025-06-02,99999,SEK
017ca937-8153-4d65-83d2-7b592861e092,PL49553818682598018111242947,2025-06-09,146004,CHF
a7f8a9ed-c011-4c6f-9329-f35a6e441384,PL48242597417729344529731417,2025-01-12,137666,GBP
116f4d70-981b-4b54-8618-81bcddbc78d7,P64190154881575735391118109,2025-03-27,99678,JPY
c0ebccbb-a9ff-4580-a264-d57015523514,PL95734530200816221158006583,2025-03-22,45900,EUR
9e2dfa63-695b-4e56-8f4b-a149f08a60b3,PL88813519441704264402531032,2025-10-12,130539,PLN
f367d72e-d7e2-4ade-83c6-093dea07a1bd,PL2614441531896594562583768975303,2025-04-15,225299,SEK
2bef9894-b386-4862-96ca-c04f39b639c7,XX54756791101213355965969793,2025-04-12,210629,CHF
cf4eb3b8-3933-49df-8886-14c21f1cde87,PL59533284586507210120687425,2025-05-10,244437,USD
35fc545c-fb9b-49c6-ab40-cc1812224f88,PL97660286233412582299082448,2025-09-07,225358,CAD
9c5b31f4-a6fd-4155-b3d9-2ae455896991,PL20539248405,2025-12-09,236281,SEK
c598b7b0-3c53-4317-a906-cb67a6484153,PL83280309424164791958668465,2025-09-02,224819,SEK
497ea8c5-f36a-4a8b-b9dc-c2266f403bc5,PL49468701410929107091959574,2025-08-27,23865,USD
c3565066-baa1-4d4e-903d-72ed9f2cd5af,PL49871158464833120663976301,2025-09-21,129631,AUD
ce6929cd-5ab4-4675-807f-0bbeb0f680d6,XX51391292756793442092387980,2025-03-19,53109,CHF
77cfa918-fdd8-4df0-af53-193c44065cb1,PL42909659506170896301046992,2025-11-19,149455,USD
8d0fad80-c287-4894-82bc-593a8db04dc0,PL17803141109890895117075552,2025-12-07,77756,GBP
a6c0f9c4-96fa-48f2-8165-6f959ab91170,PL11171199088929441563676825,2025-02-18,219055,JPY
10432dc3-2fa1-458c-98f1-11d18136e60a,PL77872908033627667913900072,2025-08-06,206327,AUD
6ebc58e0-c305-402d-8377-adcb4719840d,PL45522780728754279933783662,2025-04-07,207967,PLN
b29e1e0d-ddf8-4943-9968-f9f152344983,PL27177637089355769624066180,2025-12-08,141113,AUD
108b95c3-9ed3-40bb-8ab0-4b4dce9f61f7,PL53422027726723410419036422,2025-12-01,200985,USD
1855a18c-8511-4a57-b399-4b72230cab80,PL82335014098154943766942694,2025-03-22,60576,CNY
b0620e4b-c32b-4835-948b-a74e657e0e24,PL33307430657759831381992640,2025-06-19,160530,EUR
8fedf9d6-94a5-453d-99dd-ce26447934f0,PL8120079328631550971308373844939,2025-03-28,158426,USD
c017d965-c3e0-49fd-a13c-71c6d36974de,PL42359682921919907862333876,2025-07-08,246654,GBP
c1b4a4e5-2f4a-4644-868c-45db62ef8e26,PL12511395986854181298946594,2025-03-15,119884,USD
4d8804f6-fc1a-4f26-b39a-fe4941753007,P17182882257800352814050255,2025-11-25,72051,AUD
fa17bf00-95e5-40cb-8e2b-c5a83ad388d3,PL71963570444513080719232439,2025-08-31,222502,GBP
d030ed80-0388-4abb-a0bb-d16833ecae89,PL77461069115371148261579358,2025-08-27,248653,CNY
8ad3f67a-0be7-4142-8d25-6a2a6d91c032,PL12289676462743225112262810,2025-06-12,27559,CAD
1b7533dd-06f7-4ea7-8ae2-a663f7703aa0,PL75145002439937156638031684,2025-10-13,30026,EUR
8f5cfe68-cff1-4651-9629-bd1192674723,PL51717455376216332582980030,2025-10-09,8079,CAD
5eb961ec-7971-4b2a-a4f3-56b5c9e99896,PL11792581106152004436277724,2025-05-16,89410,JPY
f20f0f31-1108-4a6f-810a-dcfd8142c8bd,PL51451514268004997857482337,2025-11-06,82731,SEK
543a60f6-81f3-41e8-ba21-7068a751d76e,PL87823018619213538417208163,2025-02-02,231577,AUD
d7d60cfa-b59f-42d5-9186-c5b0cfc54934,PL48582000102669929203059806,2025-03-26,201930,USD
9e3d775a-cc83-4d25-801e-b9b971db4df9,PL76148541037428970776625433,2025-06-07,169357,GBP
714fda97-1f42-4e12-b576-d5c24088530e,PL89959617483738152984296102,2025-06-25,85197,PLN
47a7cfe3-e2bd-4592-a2ee-2fc67e96858a,PL6230079445112534090757885894335,2025-09-25,241532,CNY
384312be-a3c4-4f89-bfc6-0c7a7064931c,XX68354271293908507376219834,2025-10-26,245402,PLN
b4eb1982-3570-4ef5-8775-20aac10a8889,PL53115386047470452778340555,2025-05-04,89431,CAD
696cb62f-7a07-4f9f-8fd9-e3fb400be54e,PL68343353709210117650203003,2025-09-09,146684,GBP
d2597f0e-56df-40f5-8049-3f529aa3ace9,XX94776945518677997264526638,2025-03-05,123224,JPY
6b4b2de3-34a2-455e-bc01-e646b89e5c4b,PL12882285799835650088014223,2025-01-06,208733,USD
365170e8-9c1f-4804-b665-7a65c839e4f3,XX11190022537507588753523118,2025-08-18,24110,SEK
1808a02e-36b8-455c-b45d-95b33fee9f4a,PL10920466105,2025-12-14,152511,AUD
f3e1c9a4-8a68-4b9a-9222-9450bfac9e34,PL57642903809723471809844363,2025-08-24,47261,JPY
d625ed90-b844-4073-a006-ac3344bc1fad,PL5651329613353603448092773883678,2025-07-18,53584,SEK
236b8f2c-ef3e-47cc-9380-676e40522427,PL98541728246888663592804797,2025-04-05,123122,CNY
46c77cbd-dcfe-434b-a476-b49b0e142374,PL56218010403385510011412935,2025-07-12,17954,SEK
e6c36a15-462c-4391-a70f-804da30e4359,PL83739279734269243299273755,2025-10-30,47588,CHF
f12a8130-5a5a-4004-a820-bf15872aaa79,XX60675283391083432468830956,2025-07-14,224953,SEK
0ca125d9-37e9-4301-9f37-fc8c6a673548,PL89198031228933216801127342,2025-06-02,12726,GBP
bc4229cc-6043-469a-a8f1-4b80c3dff53e,PL60394801159707156025602866,2025-06-23,102219,EUR
7b2e7e22-7ab3-40c0-ae47-55cc9be04b23,PL24867302502265996510010020,2025-11-16,128425,EUR
e4559a51-153e-4159-a5b6-789d1cab6e8d,PL24325245648526267968441151,2025-09-13,184235,SEK
9223c939-ecf6-42cb-a5e3-522cc6b04b9c,PL38619337524285792722065919,2025-05-05,244724,EUR
065ae036-1a91-44a0-8254-f33f7dd71880,PL75789852782,2025-03-24,139095,SEK
a35013c5-1872-4f47-90e1-509f09fd110b,PL17803489501401380042909068,2025-08-05,197137,CHF
0d9291fd-552b-4544-98fc-d99d4a59d456,PL45199641631115849181860413,2025-10-19,120690,USD
708bccf9-dbd0-40d6-a76f-cf014629c177,PL26989108581577044439796227,2025-10-24,235513,USD
7344d095-c32e-4e45-a179-7e9044ff047d,PL90854642123717731478676119,2025-09-06,152397,CNY
7c64af50-46a3-4df9-b202-983c32516387,PL87729881797352081592414700,2025-01-30,192201,GBP
b68ed549-3c26-4127-84a8-977ac90470d2,PL59679161072648480503269550,2025-09-25,80563,SEK
e8df833a-2ac3-4729-a915-6409f2450f23,PL40127293324548162197710845,2025-07-07,206443,PLN
52a5a585-7fa7-4493-9084-cf644123d85e,PL55952586504695723624254448,2025-05-05,40803,CHF
db482b33-c64a-4f90-b875-aaab6ade1d23,PL60450830827117965328876955,2025-11-20,12211,CNY
9d8ddfaf-48e3-4d03-aff0-55f640ac0852,PL12840135503115169781728704,2025-05-01,61644,CAD
75f7cd39-b809-4e7c-a026-af8a79c0c244,PL64585119696600438115754779,2025-07-25,232092,EUR
509c20d0-8842-41ad-94ec-73af22e7fe2e,PL73575043763511906197317166,2025-04-20,80033,CHF
ae96e78b-d99b-4b06-8940-5dc72d5b14f6,PL94030606045,2025-03-01,39901,JPY
8e145beb-659d-4356-8ed5-b5d39e99488c,PL30290086126977112111338182,2025-09-22,120594,PLN
73651464-a19b-452b-9662-27c7fa62a62e,PL85504004062094655702804839,2025-07-12,30821,SEK
b4a99dd9-81a8-4ed1-ae63-d57edf386498,PL69468493440667125973101073,2025-09-26,126307,JPY
a956c423-8157-418c-add2-525eab96f8b6,PL97606379348012844187137230,2025-08-06,27406,CHF
ecd9d291-7ab2-40ef-a5d4-a1929a759139,PL26621955412215068408581179,2025-06-17,129820,PLN
89070be5-ab54-4dd6-a160-f572832f9d78,PL91859326804243647260868346,2025-03-31,40639,PLN
fff7b387-e85a-49fa-9d0b-d3e9ed018310,PL1936667466963803738261159571636,2025-10-12,45042,CNY
8435031c-f087-40dc-9cd5-cd9164ba9983,PL56610596106356761339233323,2025-12-29,233770,GBP
de82f67e-4099-4163-a408-c659632b9c12,PL34588056714957236088533463,2025-04-13,46264,USD
3c229f36-0823-43f2-988b-9a07f92a8797,PL96571473735826600484623348,2025-12-27,112116,CNY
f89124c0-6b9e-415a-b546-7e4ac1773336,PL70493293473268767689234284,2025-06-26,201885,USD
02fc9d64-01fc-4471-bd16-8b4d3a4cf09b,PL8083574337609336480562115729313,2025-12-12,94202,AUD
e400cd57-9b24-48a1-ae9e-81fce71d9ed4,PL68531139791232357870840956,2025-05-06,153010,JPY
abc8e5fb-a955-4362-812a-c35ab580b068,PL25982151153241210616171897,2025-09-18,56006,CNY
97ed25fc-b68f-4bb1-b8d7-cef1cb931542,PL64986814043781808791448657,2025-12-10,173727,CHF
7033a16f-d1cf-483d-8ff1-263d960e9934,PL27177217037294974280311328,2025-01-08,43946,JPY
2646ce98-a658-437a-9aaf-875d8a0b293d,PL72112207407814947509100644,2025-11-08,130700,CAD
6f6b6345-04ce-4eea-a2ad-2ab15540c278,PL99181649805000345954204674,2025-01-08,72286,JPY
6941d43e-fb9c-485c-a4ac-162b005fe293,P91814758502790644904136853,2025-11-05,80419,CNY
196c30a3-b192-4fdb-98b0-4db7b77ee3fd,PL47470696844370112447665509,2025-03-01,42061,EUR
481ce8b3-c0b1-4be2-9293-8c5bb0f07a45,PL99526272508968473213772839,2025-07-12,116779,PLN
11342359-01a3-4011-b6b1-4fa007208a2e,PL28677596875462096601543584,2025-08-04,13331,USD
338d2a32-d70f-4b97-95ea-907710b35cf2,PL80602307846,2025-09-30,113837,CNY
3ed917de-5fdb-4b2d-800d-edb12d1715f6,PL64173987307837118715710039,2025-06-12,122596,CNY
8afd2c59-9a08-4d80-b8e1-d038827566df,P53390059222296669339466478,2025-11-15,188448,CAD
057f0912-3f1a-4d4f-989d-18b4e8aa8b8f,PL93387048088106150382396878,2025-10-16,235705,CAD
bbcebc69-5cc8-4c89-a258-13e949d91724,PL23358390918203800051972809,2025-03-18,1010,CNY
1fe101e2-ceab-45e3-a166-0e8d0edd5a8e,PL67102020912591775219275208,2025-11-30,59187,SEK
8299a000-a227-4934-a951-499eddb80026,PL41503931999267479373004016,2025-03-11,165656,CNY
07f9205d-34b1-41c3-af5a-cc75ffe1f0f5,XX57369598294730724172165993,2025-12-20,194331,CHF
1c697bdf-4954-400c-8794-eff350ec2ca0,PL97493968331914099710086193,2025-11-18,118930,USD
693c7650-a13b-4089-9989-5050337909c2,PL59226421139471146497547523,2025-03-31,73766,PLN
eb16c47b-b477-4731-b661-b0975bad5f6d,PL59469010373763192262630122,2025-11-07,9593,GBP
768282f5-c518-4ce1-af9c-414aab2170e9,PL69433556983783294602635067,2025-11-19,12217,PLN
c5e10b4b-0df1-485d-93db-de867bfdbee4,PL26746257891240665423762215,2025-11-09,39889,EUR
abde79ec-ab37-433a-9ed1-517a5ade9fa1,PL4202497233954592607829525305181,2025-02-02,167079,PLN
95974814-a684-4f04-b3b1-7107d1644e67,XX87459133582753520659469366,2025-02-13,135950,AUD
10543f47-07b7-48db-9147-25611e6b5f11,PL74279213701755364499013877,2025-07-04,38801,SEK
367b016b-85b8-45cd-b7a9-c68d65196a7d,PL33521321054282327655682901,2025-11-23,165776,CHF
05d33623-b1f8-49e1-8513-4b23c567578e,PL43936643713710036847105557,2025-09-24,170922,GBP
09d36972-29d5-45cd-a33c-9dcf2a39f13d,PL16236814113821040681765652,2025-01-23,10411,PLN
de163b55-58d7-472c-84f3-b260e74861d2,PL57376464234747581350765356,2025-04-24,196988,JPY
b3ed37db-d548-45de-b182-b6a16dbccce0,PL91633824880742841172150502,2025-12-13,75522,PLN
3ec3c4d7-ad9e-4c1b-a226-2cdd0ad13607,PL64767531755,2025-05-04,222691,AUD
12edb56f-deae-40df-96ff-4815791fcecb,PL38999018732800625571453519,2025-06-05,19718,GBP
e51ffe4d-25e0-4a3a-97fe-7d9b3ec71142,PL54253946645548489386084882,2025-08-01,115435,CAD
1d90779e-8941-442b-91d2-67dcb1aa3e1a,PL22357079781514149018002334,2025-09-17,70573,USD
cb1a0f93-5c27-4b25-95e1-32d669c5f3d3,PL98513641501311244844269200,2025-09-25,207291,CAD
dda1978e-0725-4044-b28e-b67929d6c1c1,PL3139836724933358058632546090889,2025-07-25,198893,GBP
8ccd758a-7184-4413-92b0-69bd07ecbb72,PL47246428893410228392134611,2025-11-11,582,JPY
2dde734f-4d81-47e9-9e90-db9ec235583b,PL45439897531257934803962787,2025-01-20,219909,JPY
f31a6a5a-dde5-49a5-ad0a-69a8f126fba2,PL94729335784367047829083611,2025-09-01,173821,AUD
747a0ba4-cd93-4a41-b59d-29a4079b0392,PL33727404315887990479726571,2025-12-10,179349,USD
8cc08adc-97f6-4402-8293-6d8ff72dcd92,PL87945660259924881806353987,2025-06-06,167856,AUD
640e763e-d636-4c7f-8210-d032a1da6ca6,PL57222296504241481067680697,2025-05-10,71965,JPY
8e4e270d-fa15-4e2a-adb3-cd6e58bfdf35,PL86584623776400315381380108,2025-12-13,237147,EUR
7dec69cc-5413-4e70-9f6b-313e855468c1,XX48440016967597783188270757,2025-10-23,81281,PLN
d8c50d62-5149-418d-9c4f-99bbc6eb5f21,PL37419118553652337919355412,2025-07-16,144677,CHF
5de07e64-2b3a-452a-bbdb-175dfca7e043,PL11698113143408226874954689,2025-03-14,245091,SEK
0859570c-5788-437e-a946-756b88ee589c,P61135531502538065278505642,2025-11-21,243018,CAD
6a5bc0ff-9722-45f4-a98d-6e22037a936b,PL98692479722028230472448102,2025-01-09,232934,SEK
0e56cf0e-871f-4de4-b3f5-494dcca0feb7,PL93360447319401816686581264,2025-09-16,224611,CHF
ee319f9c-c5cc-4e29-9730-f91863259fef,P55625616754150586716330363,2025-07-23,26545,JPY
652f5319-2d0a-4876-978f-5ebce6d2597b,PL3792862349629376841656983923715,2025-04-29,68945,SEK
3e51ae4b-54c8-4790-bb4e-146fcbf5754a,PL83908273240209809917605607,2025-07-29,17225,CAD
b6825fd5-9115-4ea5-8f4a-c9fad40f330a,PL24237328649797932072891240,2025-09-30,111329,CHF
afa7c134-2d1f-4602-9121-1e24474f8975,PL26737700999218897800483124,2025-06-18,145538,EUR
70d38252-0794-4343-9c65-b1d634e86234,PL34685064117345610919006195,2025-05-28,115523,CNY
2a1b041e-6106-4700-9e79-5d84485a595e,PL10775630742085413348595054,2025-01-15,211114,PLN
493a8917-fd7a-4546-a60a-b02184316081,PL25247448200152680178016919,2025-03-01,148077,CHF
39395089-a2f5-4db5-ad0c-34f3ef577960,PL63669375092927078440084540,2025-09-14,188622,SEK
1c780a85-ccfc-4871-a1a6-592c40a5b55c,PL31991470082382362262029712,2025-02-01,195626,CNY
82cb5fe8-f44c-4693-89f4-02fab48be7ed,PL22497180986886237399389313,2025-11-19,102562,SEK
8e5a565d-a92d-4480-a34a-2b748dab456c,PL70496990906620212108532135,2025-04-01,44214,SEK
b654a4ab-9004-4aec-9b12-8e951233fabf,PL68543778884154595229033534,2025-04-29,6973,USD
56a1696c-0297-4f07-8fdc-bdeae4ee7b86,PL23861690927708974895958176,2025-12-21,150169,EUR
830ea23c-c77a-4212-bd30-ac603e535928,PL24643426943038576645847138,2025-07-18,144216,EUR
53fd2554-6183-409a-b9d2-b6e520d4833f,PL77977667867990011872078489,2025-10-24,19418,GBP
cf2dc2d6-35d2-4d01-8162-85d449c9c19f,PL2593831379420969409243702686616,2025-09-16,182144,PLN
95f1b93a-09ac-4f57-afaa-82a23345ceb9,PL69367045894046773477337826,2025-08-10,172336,CAD
84b2abd6-1a6d-4aaa-97e3-c0e9714fac42,PL8283092695119257014494800755627,2025-12-24,37230,PLN
3f36299b-8160-49c0-b2a3-fc5e7b1707ed,XX40764307033925317402835499,2025-03-13,104330,CNY
705089ee-c2ee-404d-b626-f911497b0879,PL34569441743,2025-03-31,34800,JPY
fca1eb2a-db1b-491b-a753-9c34c9ca6450,PL87771137081403691384100630,2025-08-28,186112,EUR
ff134576-58e2-4c8c-a2ed-ef1763a14f89,PL30591345784641669456067991,2025-05-02,208573,AUD
6cfeac86-c2c7-401c-9005-36b5a23242b1,XX35483195662536268426480112,2025-10-05,47436,USD
e5734063-47bd-4eda-abdf-b0eacfd98c2f,PL88718764086011607928889021,2025-09-25,58028,PLN
a550d9dd-8818-4f94-8fda-de15a4c2dfe1,PL91978746587690642415143026,2025-03-18,127620,GBP
68c3a445-98fb-44c3-a51b-ed777a547e6a,PL59496994999878339899775546,2025-12-23,204901,EUR
ecdd3881-65d9-4341-8aa8-89a689a229c4,PL78503060752922388941961697,2025-11-08,150732,JPY
fabdece4-5656-4901-9570-7a8182808b53,PL7944616185233383896012251800957,2025-07-26,70543,CNY
f4809b87-0148-4962-9f87-de637e19665f,PL32823157602189111130718668,2025-01-15,153169,JPY
5147d69e-a039-4c40-afd4-61820f7b3e01,PL77265019722089498354819920,2025-04-11,97248,AUD
dac3e361-56fc-43bb-96f5-93a525047b57,PL28159866943787104187892005,2025-06-24,7166,SEK
3f1c355e-e291-4504-a363-112536642287,PL94418492599985565924739723,2025-08-28,4861,AUD
269d608f-4304-490e-8b42-15364e4d4ad3,PL87822206565518241400121842,2025-04-18,103879,CHF
